timestamp	update_idx	episode_start	episode_end	episodes_in_update	rollout_steps	mean_reward	mean_steps	arrived	ego_crash	abnormal_end	timeout	spawn_failed	policy_loss	value_loss	entropy	loss	approx_kl	clip_fraction	explained_variance	epochs_ran	samples
2026-05-02T21:02:27	37	238	243	6	2359	18.542178	393.166667	6	0	0	0	0	-0.001500	525.277469	1.599150	262.621245	0.000196	0.000000	0.632452	4	2359
2026-05-02T21:02:38	38	244	250	7	1870	63.796399	267.142857	7	0	0	0	0	-0.003895	474.285177	1.600410	237.122688	0.000071	0.000000	0.590110	4	1870
2026-05-02T21:02:52	39	251	256	6	2480	159.855308	413.333333	6	0	0	0	0	-0.002644	366.566932	1.597665	183.264845	0.000253	0.000000	0.604637	4	2480
2026-05-02T21:03:06	40	257	264	8	2324	90.190172	290.500000	7	1	0	0	0	0.002040	433.623170	1.596295	216.797663	0.000363	0.000000	0.680111	4	2324
2026-05-02T21:03:20	41	265	272	8	2083	155.376282	260.375000	8	0	0	0	0	-0.003723	388.853518	1.593421	194.407101	0.000132	0.000000	0.688772	4	2083
2026-05-02T21:03:35	42	273	281	9	2250	108.924126	250.000000	9	0	0	0	0	-0.000198	452.047469	1.594897	226.007586	0.000861	0.000000	0.634796	4	2250
2026-05-02T21:03:48	43	282	288	7	2167	90.594601	309.571429	6	1	0	0	0	-0.002917	473.565939	1.597684	236.764076	0.000170	0.000000	0.658382	4	2167
2026-05-02T21:04:02	44	289	297	9	2116	91.102321	235.111111	8	1	0	0	0	0.001776	452.753147	1.595715	226.362390	0.000270	0.000000	0.659152	4	2116
2026-05-02T21:04:07	45	298	300	3	834	205.863891	278.000000	2	1	0	0	0	-0.009742	265.217663	1.591286	132.583173	0.000042	0.000000	0.534292	4	834
2026-05-02T21:04:19	46	301	306	6	2090	137.892805	348.333333	6	0	0	0	0	0.000860	466.901994	1.589849	233.435958	0.000325	0.000000	0.672706	4	2090
2026-05-02T21:04:32	47	307	313	7	2120	97.851951	302.857143	6	1	0	0	0	-0.011651	432.295206	1.590360	216.120048	0.000783	0.000000	0.647380	4	2120
2026-05-02T21:04:45	48	314	317	4	2369	45.103680	592.250000	4	0	0	0	0	-0.001198	438.759348	1.579621	219.362680	0.001002	0.000769	0.653194	4	2369
2026-05-02T21:04:57	49	318	323	6	2166	181.026606	361.000000	6	0	0	0	0	0.000054	349.445407	1.573647	174.707019	0.000288	0.000000	0.668426	4	2166
2026-05-02T21:05:09	50	324	328	5	2331	-63.548841	466.200000	5	0	0	0	0	-0.008412	498.435920	1.576440	249.193784	0.000401	0.000000	0.658803	4	2331
2026-05-02T21:05:22	51	329	335	7	2118	65.888680	302.571429	7	0	0	0	0	0.001363	468.863069	1.573731	234.417162	0.000728	0.000000	0.641408	4	2118
2026-05-02T21:05:37	52	336	345	10	2151	136.039194	215.100000	10	0	0	0	0	0.000401	277.308550	1.576438	138.638912	0.000183	0.000000	0.661348	4	2151
2026-05-02T21:05:47	53	346	350	5	1570	229.362775	314.000000	5	0	0	0	0	0.006284	241.520557	1.575310	120.750809	0.000035	0.000000	0.588608	4	1570
2026-05-02T21:05:58	54	351	356	6	2094	148.007070	349.000000	6	0	0	0	0	-0.010663	280.583512	1.571784	140.265376	0.001102	0.000326	0.644550	4	2094
2026-05-02T21:06:11	55	357	363	7	2130	200.649317	304.285714	7	0	0	0	0	-0.007949	133.804127	1.569916	66.878415	0.002839	0.030919	0.689642	4	2130
2026-05-02T21:06:24	56	364	370	7	2223	153.289745	317.571429	7	0	0	0	0	-0.003907	293.650910	1.568620	146.805862	0.001625	0.000910	0.608679	4	2223
2026-05-02T21:06:36	57	371	376	6	2065	171.762461	344.166667	6	0	0	0	0	0.012249	275.345182	1.554169	137.669299	0.002714	0.028773	0.673539	4	2065
2026-05-02T21:06:49	58	377	382	6	2203	139.835218	367.166667	6	0	0	0	0	-0.004095	255.228665	1.544105	127.594797	0.005106	0.041877	0.694642	4	2203
2026-05-02T21:07:01	59	383	387	5	2546	108.225655	509.200000	5	0	0	0	0	-0.001251	331.910753	1.547608	165.938651	0.002202	0.006904	0.723146	4	2546
2026-05-02T21:07:14	60	388	393	6	2302	234.825566	383.666667	6	0	0	0	0	-0.000609	262.995839	1.552634	131.481784	0.000112	0.000000	0.626560	4	2302
2026-05-02T21:07:26	61	394	399	6	2175	223.935944	362.500000	6	0	0	0	0	-0.005308	240.234194	1.546229	120.096326	0.002489	0.017270	0.656384	4	2175
2026-05-02T21:07:29	62	400	400	1	481	242.059559	481.000000	1	0	0	0	0	-0.001612	297.432716	1.523292	148.699516	0.000464	0.000000	0.580670	4	481
2026-05-02T21:07:41	63	401	406	6	2143	107.361683	357.166667	6	0	0	0	0	-0.001835	320.184182	1.544163	160.074814	0.001835	0.000109	0.686366	4	2143
2026-05-02T21:07:55	64	407	413	7	2470	221.087717	352.857143	7	0	0	0	0	-0.002268	232.974862	1.540524	116.469758	0.002857	0.010820	0.659621	4	2470
2026-05-02T21:08:07	65	414	419	6	2367	170.157249	394.500000	6	0	0	0	0	0.003640	284.837479	1.552426	142.406855	0.000645	0.000000	0.694443	4	2367
2026-05-02T21:08:19	66	420	425	6	2096	224.138962	349.333333	6	0	0	0	0	-0.007493	157.486997	1.552779	78.720478	0.001685	0.004991	0.742883	4	2096
2026-05-02T21:08:32	67	426	432	7	2052	218.689728	293.142857	7	0	0	0	0	0.021338	191.825697	1.550799	95.918678	0.000848	0.000000	0.709497	4	2052
2026-05-02T21:08:47	68	433	440	8	2419	99.945255	302.375000	8	0	0	0	0	-0.004409	268.201311	1.530927	134.080937	0.001310	0.000000	0.659668	4	2419
2026-05-02T21:08:58	69	441	445	5	2295	111.759232	459.000000	5	0	0	0	0	-0.001146	316.070134	1.511330	158.018809	0.000745	0.000000	0.574892	4	2295
2026-05-02T21:09:07	70	446	450	5	1462	223.619810	292.400000	5	0	0	0	0	-0.004082	242.139423	1.507145	121.050558	0.000364	0.000000	0.497348	4	1462
2026-05-02T21:09:19	71	451	455	5	2246	239.311118	449.200000	5	0	0	0	0	-0.003965	176.424083	1.507539	88.193001	0.003616	0.036671	0.672646	4	2246
2026-05-02T21:09:31	72	456	462	7	2112	208.741611	301.714286	7	0	0	0	0	-0.002739	147.731105	1.508817	73.847726	0.002827	0.018121	0.608186	4	2112
2026-05-02T21:09:42	73	463	467	5	2149	214.489762	429.800000	5	0	0	0	0	-0.005849	247.056539	1.518184	123.507238	0.003092	0.016291	0.664310	4	2149
2026-05-02T21:09:56	74	468	473	6	2378	260.805965	396.333333	6	0	0	0	0	-0.004493	173.217350	1.518414	86.588999	0.001850	0.013754	0.677131	4	2378
2026-05-02T21:10:08	75	474	479	6	2311	270.786700	385.166667	6	0	0	0	0	-0.029055	182.977990	1.506369	91.444876	0.003070	0.019434	0.600608	4	2311
2026-05-02T21:10:19	76	480	483	4	2060	219.411091	515.000000	4	0	0	0	0	0.002914	238.086184	1.521575	119.030789	0.001108	0.000000	0.636345	4	2060
2026-05-02T21:10:31	77	484	489	6	2219	277.368952	369.833333	6	0	0	0	0	-0.002764	143.672031	1.493207	71.818320	0.002134	0.015676	0.694713	4	2219
2026-05-02T21:10:44	78	490	495	6	2335	233.724092	389.166667	6	0	0	0	0	-0.005423	212.716846	1.495871	106.338042	0.002700	0.008398	0.612147	4	2335
2026-05-02T21:10:53	79	496	500	5	1669	132.981228	333.800000	5	0	0	0	0	0.000069	289.456944	1.481473	144.713727	0.002918	0.024204	0.744698	4	1669
