timestamp	update_idx	episode_start	episode_end	episodes_in_update	rollout_steps	mean_reward	mean_steps	arrived	ego_crash	abnormal_end	timeout	spawn_failed	policy_loss	value_loss	entropy	loss	approx_kl	clip_fraction	explained_variance	epochs_ran	samples
2026-05-02T20:13:58	48	323	329	7	2618	-1149.950348	374.000000	6	1	0	0	0	0.004125	8433.544911	1.572239	4216.760931	0.000090	0.000000	0.587020	4	2618
2026-05-02T20:14:13	49	330	339	10	2175	-535.298419	217.500000	10	0	0	0	0	0.001062	8705.064860	1.576387	4352.517836	0.000220	0.000000	0.588043	4	2175
2026-05-02T20:14:28	50	340	350	11	1823	36.926506	165.727273	10	1	0	0	0	-0.011961	5373.809708	1.579442	2686.877037	0.000029	0.000000	0.575199	4	1823
2026-05-02T20:14:41	51	351	357	7	2168	-885.618063	309.714286	7	0	0	0	0	0.003710	9731.061822	1.583508	4865.519002	0.000018	0.000000	0.627905	4	2168
2026-05-02T20:14:58	52	358	368	11	2245	-184.602480	204.090909	11	0	0	0	0	0.000784	6262.410211	1.577028	3131.190050	0.000076	0.000000	0.630774	4	2245
2026-05-02T20:15:11	53	369	376	8	2068	-253.084672	258.500000	8	0	0	0	0	-0.013733	6373.452969	1.572988	3186.697083	0.000062	0.000000	0.548194	4	2068
2026-05-02T20:15:23	54	377	382	6	2082	-1190.656504	347.000000	6	0	0	0	0	-0.006002	9045.334554	1.581469	4522.645582	0.000031	0.000000	0.666876	4	2082
2026-05-02T20:15:37	55	383	389	7	2333	-366.980152	333.285714	7	0	0	0	0	0.002709	5408.654480	1.580610	2704.314075	0.000122	0.000000	0.659603	4	2333
2026-05-02T20:15:49	56	390	395	6	2144	-1307.506570	357.333333	6	0	0	0	0	0.005452	8668.372667	1.590225	4334.175720	0.000088	0.000000	0.669641	4	2144
2026-05-02T20:16:00	57	396	400	5	2261	-734.780909	452.200000	5	0	0	0	0	-0.000759	7272.837172	1.588576	3636.401957	0.000068	0.000000	0.575975	4	2261
2026-05-02T20:16:15	58	401	409	9	2210	-162.709191	245.555556	9	0	0	0	0	-0.000554	4566.767056	1.587329	2283.367120	0.000177	0.000000	0.630374	4	2210
2026-05-02T20:16:27	59	410	415	6	2139	-393.880102	356.500000	5	1	0	0	0	0.001300	4529.148153	1.585983	2264.559526	0.000477	0.000000	0.605115	4	2139
2026-05-02T20:16:40	60	416	422	7	2250	-462.900663	321.428571	7	0	0	0	0	-0.003206	5872.985569	1.586581	2936.473714	0.000333	0.000000	0.651762	4	2250
2026-05-02T20:16:54	61	423	431	9	2117	-120.791152	235.222222	9	0	0	0	0	-0.004502	4426.425991	1.590100	2213.192610	0.000289	0.000000	0.682747	4	2117
2026-05-02T20:17:05	62	432	435	4	2056	-1747.674123	514.000000	4	0	0	0	0	-0.000238	7640.473958	1.588401	3820.220778	0.000156	0.000000	0.640302	4	2056
2026-05-02T20:17:19	63	436	442	7	2280	-906.740479	325.714286	7	0	0	0	0	-0.000800	7340.548069	1.586786	3670.257345	0.000267	0.000000	0.647627	4	2280
2026-05-02T20:17:31	64	443	448	6	2268	-526.293748	378.000000	6	0	0	0	0	-0.001476	4961.708130	1.585380	2480.836734	0.000249	0.000000	0.617378	4	2268
2026-05-02T20:17:37	65	449	450	2	1187	-1568.696541	593.500000	2	0	0	0	0	0.003049	5850.705688	1.581588	2925.340027	0.000051	0.000000	0.728483	4	1187
2026-05-02T20:17:48	66	451	455	5	2079	-293.248845	415.800000	5	0	0	0	0	-0.004977	4669.784838	1.581381	2334.871585	0.000470	0.000000	0.680548	4	2079
2026-05-02T20:18:00	67	456	461	6	2134	-298.105656	355.666667	6	0	0	0	0	0.001449	3895.308587	1.584159	1947.639879	0.001542	0.000000	0.674750	4	2134
2026-05-02T20:18:11	68	462	466	5	2247	-53.225323	449.400000	5	0	0	0	0	-0.001329	2046.995473	1.577083	1023.480638	0.000318	0.000000	0.687929	4	2247
2026-05-02T20:18:22	69	467	470	4	2076	-321.050457	519.000000	4	0	0	0	0	-0.005765	2658.925212	1.570535	1329.441113	0.001946	0.006882	0.682858	4	2076
2026-05-02T20:18:33	70	471	475	5	2201	-483.066468	440.200000	5	0	0	0	0	-0.000873	5014.189229	1.565472	2507.078108	0.001057	0.000000	0.628631	4	2201
2026-05-02T20:18:45	71	476	479	4	2394	-613.325284	598.500000	4	0	0	0	0	0.000486	3572.135327	1.559974	1786.052545	0.001850	0.009284	0.656956	4	2394
2026-05-02T20:19:00	72	480	483	4	3212	-1987.308774	803.000000	4	0	0	0	0	-0.004324	3962.275654	1.550858	1981.117962	0.000287	0.000000	0.771678	4	3212
2026-05-02T20:19:15	73	484	488	5	3295	-1046.408783	659.000000	5	0	0	0	0	-0.002011	3851.317017	1.529240	1925.641224	0.002619	0.012400	0.744958	4	3295
2026-05-02T20:19:25	74	489	490	2	2255	-1361.878839	1127.500000	2	0	0	0	0	-0.001658	3533.866286	1.528285	1766.916222	0.001560	0.009066	0.641303	4	2255
2026-05-02T20:19:38	75	491	495	5	2526	-358.024796	505.200000	5	0	0	0	0	-0.001661	3955.352728	1.527188	1977.659424	0.001094	0.000338	0.734856	4	2526
2026-05-02T20:19:50	76	496	499	4	2623	-439.950160	655.750000	4	0	0	0	0	-0.006451	2459.147386	1.504384	1229.552210	0.001063	0.004711	0.715245	4	2623
2026-05-02T20:19:51	77	500	500	1	143	116.067440	143.000000	1	0	0	0	0	0.000328	4806.300171	1.518460	2403.135315	0.000046	0.000000	0.384071	4	143
2026-05-02T20:20:02	78	501	504	4	2260	-782.034686	565.000000	4	0	0	0	0	-0.000680	4929.308343	1.518142	2464.638343	0.001067	0.000000	0.667616	4	2260
2026-05-02T20:20:15	79	505	510	6	2121	-44.119705	353.500000	6	0	0	0	0	-0.005920	3027.993707	1.506606	1513.975874	0.000600	0.000109	0.639884	4	2121
2026-05-02T20:20:26	80	511	515	5	2327	-355.954820	465.400000	5	0	0	0	0	-0.010536	4042.757932	1.478785	2021.353645	0.001705	0.002246	0.581012	4	2327
2026-05-02T20:20:37	81	516	519	4	2170	37.631639	542.500000	4	0	0	0	0	0.000420	1781.724206	1.445092	890.848067	0.001342	0.008462	0.606203	4	2170
2026-05-02T20:20:49	82	520	525	6	2108	-74.296770	351.333333	6	0	0	0	0	-0.000094	4040.953905	1.455603	2020.462290	0.001224	0.010069	0.629242	4	2108
2026-05-02T20:21:01	83	526	530	5	2385	76.860595	477.000000	5	0	0	0	0	-0.000166	1631.112592	1.439451	815.541743	0.001645	0.007926	0.588413	4	2385
2026-05-02T20:21:11	84	531	534	4	2089	-220.680800	522.250000	4	0	0	0	0	-0.002387	2148.354034	1.457780	1074.160056	0.000726	0.000000	0.710680	4	2089
2026-05-02T20:21:22	85	535	538	4	2170	-633.301738	542.500000	4	0	0	0	0	-0.000299	3754.131375	1.450059	1877.050897	0.002319	0.017966	0.640727	4	2170
2026-05-02T20:21:34	86	539	545	7	2140	-164.034870	305.714286	7	0	0	0	0	-0.007461	4189.366665	1.419144	2094.661709	0.001637	0.000000	0.686916	4	2140
2026-05-02T20:21:46	87	546	550	5	2267	-700.032273	453.400000	5	0	0	0	0	-0.000950	4013.822123	1.398235	2006.896149	0.001066	0.000000	0.666084	4	2267
2026-05-02T20:21:59	88	551	556	6	2269	-12.086925	378.166667	6	0	0	0	0	-0.000767	3136.777785	1.392624	1568.374196	0.002014	0.007676	0.606895	4	2269
2026-05-02T20:22:11	89	557	563	7	2065	145.737429	295.000000	7	0	0	0	0	-0.000450	2519.668610	1.402778	1259.819826	0.000214	0.000000	0.663116	4	2065
2026-05-02T20:22:23	90	564	569	6	2133	-420.338528	355.500000	6	0	0	0	0	-0.000446	5109.602966	1.403383	2554.787001	0.001068	0.000000	0.453821	4	2133
2026-05-02T20:22:34	91	570	575	6	2099	-422.143044	349.833333	6	0	0	0	0	-0.008231	4467.121880	1.424796	2233.538466	0.002980	0.039518	0.641473	4	2099
2026-05-02T20:22:46	92	576	580	5	2285	-478.198294	457.000000	5	0	0	0	0	-0.001223	3781.325880	1.446370	1890.647244	0.000920	0.005117	0.698524	4	2285
2026-05-02T20:22:58	93	581	586	6	2125	-31.809140	354.166667	6	0	0	0	0	0.003282	3010.076341	1.440645	1505.027040	0.000913	0.000000	0.605849	4	2125
2026-05-02T20:23:15	94	587	595	9	2815	-292.246264	312.777778	9	0	0	0	0	-0.001084	4634.014526	1.441841	2316.991788	0.000534	0.000000	0.665859	4	2815
2026-05-02T20:23:25	95	596	600	5	1697	-72.429749	339.400000	5	0	0	0	0	0.000448	2486.824132	1.438469	1243.398119	0.000902	0.000000	0.563818	4	1697
2026-05-02T20:23:40	96	601	609	9	2394	-49.291806	266.000000	9	0	0	0	0	0.001282	3504.674414	1.429822	1752.324179	0.000754	0.000000	0.647401	4	2394
2026-05-02T20:23:53	97	610	616	7	2276	-20.189465	325.142857	7	0	0	0	0	-0.003514	3426.142788	1.427121	1713.053609	0.002822	0.033601	0.637616	4	2276
2026-05-02T20:24:05	98	617	622	6	2086	-15.969785	347.666667	6	0	0	0	0	0.010050	3726.199304	1.429334	1863.095437	0.000687	0.000000	0.653057	4	2086
2026-05-02T20:24:18	99	623	629	7	2210	167.799872	315.714286	7	0	0	0	0	0.000123	2072.246019	1.438453	1036.108746	0.002599	0.008117	0.519830	4	2210
2026-05-02T20:24:29	100	630	634	5	2122	-277.545591	424.400000	5	0	0	0	0	-0.003366	3270.135837	1.430102	1635.050245	0.001876	0.005683	0.527881	4	2122
2026-05-02T20:24:43	101	635	641	7	2403	-344.240937	343.285714	7	0	0	0	0	-0.000870	4566.284332	1.466369	2283.126651	0.000205	0.000000	0.570216	4	2403
2026-05-02T20:24:54	102	642	646	5	2061	-219.387156	412.200000	5	0	0	0	0	-0.014409	3354.628642	1.446339	1677.285455	0.007553	0.097122	0.654850	4	2061
2026-05-02T20:25:02	103	647	650	4	1498	117.550630	374.500000	4	0	0	0	0	0.000019	1488.716446	1.425830	744.343975	0.000347	0.000000	0.501934	4	1498
2026-05-02T20:25:13	104	651	654	4	2162	-229.809290	540.500000	4	0	0	0	0	-0.000444	2553.990797	1.371752	1276.981237	0.004615	0.044910	0.621958	4	2162
2026-05-02T20:25:25	105	655	659	5	2415	127.148879	483.000000	5	0	0	0	0	-0.005210	1380.187999	1.364416	690.075145	0.004105	0.028747	0.460865	4	2415
2026-05-02T20:25:37	106	660	665	6	2114	220.369143	352.333333	6	0	0	0	0	-0.003293	879.889186	1.376190	439.927541	0.002149	0.011518	0.620064	4	2114
2026-05-02T20:25:49	107	666	671	6	2119	-332.277350	353.166667	6	0	0	0	0	0.000385	4891.092272	1.257451	2445.533949	0.005082	0.041613	0.651675	4	2119
2026-05-02T20:26:00	108	672	676	5	2235	38.615468	447.000000	5	0	0	0	0	-0.002221	1456.398148	1.309203	728.183760	0.004850	0.046787	0.637400	4	2235
2026-05-02T20:26:11	109	677	681	5	2139	-187.045593	427.800000	5	0	0	0	0	-0.006176	2090.536957	1.295197	1045.249349	0.005269	0.057558	0.639193	4	2139
2026-05-02T20:26:25	110	682	688	7	2314	50.494781	330.571429	7	0	0	0	0	-0.016644	1843.649587	1.313174	921.795019	0.003021	0.026953	0.654157	4	2314
2026-05-02T20:26:35	111	689	692	4	2061	-660.715234	515.250000	4	0	0	0	0	-0.005752	4253.978373	1.307428	2126.970378	0.002519	0.014540	0.555332	4	2061
2026-05-02T20:26:47	112	693	697	5	2371	158.639337	474.200000	5	0	0	0	0	0.003129	833.594009	1.292540	416.787210	0.000672	0.001057	0.624319	4	2371
2026-05-02T20:26:54	113	698	700	3	1347	92.763798	449.000000	3	0	0	0	0	-0.005280	972.286283	1.216185	486.125694	0.006060	0.070619	0.657983	4	1347
2026-05-02T20:27:04	114	701	704	4	2136	-82.748198	534.000000	4	0	0	0	0	-0.000234	1753.104984	1.210262	876.540161	0.006800	0.105666	0.648225	4	2136
2026-05-02T20:27:16	115	705	709	5	2256	199.231869	451.200000	5	0	0	0	0	-0.002119	840.463208	1.212139	420.217366	0.002924	0.030056	0.559278	4	2256
2026-05-02T20:27:28	116	710	715	6	2104	25.770407	350.666667	6	0	0	0	0	-0.002408	1442.626929	1.184418	721.299202	0.007219	0.071289	0.581714	4	2104
2026-05-02T20:27:44	117	716	722	7	3142	120.927890	448.857143	7	0	0	0	0	0.000829	1132.151587	1.153996	566.065085	0.003434	0.025936	0.535111	4	3142
2026-05-02T20:27:55	118	723	726	4	2194	30.513309	548.500000	4	0	0	0	0	-0.005586	1403.738590	1.157792	701.852132	0.004168	0.050175	0.531000	4	2194
2026-05-02T20:28:06	119	727	730	4	2105	225.703590	526.250000	4	0	0	0	0	-0.000998	760.857903	1.152050	380.416433	0.002808	0.028092	0.565180	4	2105
2026-05-02T20:28:18	120	731	735	5	2348	67.964136	469.600000	5	0	0	0	0	-0.004613	1556.037439	1.141691	778.002692	0.002644	0.014657	0.499447	4	2348
2026-05-02T20:28:28	121	736	739	4	2062	-12.910447	515.500000	4	0	0	0	0	-0.005491	1781.774350	1.150620	890.870182	0.005351	0.051649	0.517562	4	2062
2026-05-02T20:28:39	122	740	743	4	2292	-35.754875	573.000000	4	0	0	0	0	-0.001966	2214.935832	1.134013	1107.454615	0.003126	0.032191	0.554884	4	2292
2026-05-02T20:28:53	123	744	750	7	2450	-165.270331	350.000000	7	0	0	0	0	-0.002603	3752.943909	1.127121	1876.458078	0.002932	0.020952	0.596158	4	2450
2026-05-02T20:29:05	124	751	755	5	2400	131.641859	480.000000	5	0	0	0	0	0.000861	1168.957777	1.087560	584.468873	0.002743	0.021452	0.547210	4	2400
2026-05-02T20:29:17	125	756	760	5	2364	108.272330	472.800000	5	0	0	0	0	-0.001777	1635.697638	1.145049	817.835593	0.004797	0.063379	0.612217	4	2364
2026-05-02T20:29:31	126	761	768	8	2389	-147.161732	298.625000	8	0	0	0	0	0.000056	3161.844958	1.191518	1580.910626	0.000369	0.001855	0.566176	4	2389
2026-05-02T20:29:44	127	769	775	7	2220	-69.267420	317.142857	7	0	0	0	0	-0.001244	2868.332628	1.220681	1434.152869	0.003083	0.023955	0.584514	4	2220
2026-05-02T20:29:57	128	776	782	7	2074	-70.591781	296.285714	7	0	0	0	0	-0.024692	2675.884325	1.205965	1337.905407	0.004258	0.041024	0.582772	4	2074
2026-05-02T20:30:10	129	783	789	7	2338	-112.617322	334.000000	7	0	0	0	0	-0.010446	3192.744843	1.108425	1596.350902	0.005018	0.045766	0.596848	4	2338
2026-05-02T20:30:24	130	790	796	7	2327	59.185399	332.428571	7	0	0	0	0	-0.007071	2425.383447	1.149935	1212.673141	0.004160	0.052238	0.617471	4	2327
2026-05-02T20:30:33	131	797	800	4	1881	223.399540	470.250000	4	0	0	0	0	-0.002129	1420.459284	1.109916	710.216415	0.000786	0.000488	0.606286	4	1881
2026-05-02T20:30:45	132	801	806	6	2057	-287.039441	342.833333	6	0	0	0	0	0.005495	4810.335300	1.103051	2405.162096	0.000292	0.000000	0.583815	4	2057
2026-05-02T20:30:58	133	807	813	7	2329	-390.999011	332.714286	7	0	0	0	0	0.014577	4329.984900	1.068063	2164.996368	0.000195	0.000000	0.668759	4	2329
2026-05-02T20:31:11	134	814	819	6	2312	137.648203	385.333333	6	0	0	0	0	-0.023325	1617.063078	1.062527	808.497581	0.003090	0.044922	0.720657	4	2312
2026-05-02T20:31:25	135	820	827	8	2312	103.610749	289.000000	8	0	0	0	0	-0.009090	2523.953561	1.093630	1261.956757	0.001613	0.009375	0.580743	4	2312
2026-05-02T20:31:39	136	828	835	8	2289	231.182552	286.125000	8	0	0	0	0	-0.001385	1261.585802	1.002052	630.781503	0.000749	0.000773	0.532676	4	2289
2026-05-02T20:31:51	137	836	840	5	2315	38.000353	463.000000	5	0	0	0	0	-0.002681	2519.000571	1.013073	1259.487479	0.001763	0.006055	0.572731	4	2315
2026-05-02T20:32:03	138	841	847	7	2048	108.852551	292.571429	6	1	0	0	0	-0.004117	2024.215401	1.064615	1012.092930	0.004444	0.061523	0.632170	4	2048
2026-05-02T20:32:11	139	848	850	3	1523	-224.411480	507.666667	3	0	0	0	0	0.000009	4237.234324	1.047684	2118.606689	0.001011	0.001020	0.536947	4	1523
2026-05-02T20:32:22	140	851	856	6	2162	274.547467	360.333333	6	0	0	0	0	-0.001176	1121.707530	1.065100	560.841933	0.003766	0.049414	0.626663	4	2162
2026-05-02T20:32:34	141	857	862	6	2073	-249.078331	345.500000	6	0	0	0	0	-0.007121	4202.109477	1.092650	2101.036672	0.000738	0.000651	0.615968	4	2073
2026-05-02T20:32:47	142	863	868	6	2458	-52.847398	409.666667	6	0	0	0	0	-0.004940	2890.036459	1.002516	1445.003271	0.002781	0.021445	0.660015	4	2458
2026-05-02T20:33:01	143	869	875	7	2440	-450.914559	348.571429	7	0	0	0	0	-0.003224	5483.074878	1.004460	2741.524127	0.001296	0.004596	0.641063	4	2440
2026-05-02T20:33:14	144	876	882	7	2237	339.792172	319.571429	7	0	0	0	0	-0.002187	865.044705	1.046730	432.509700	0.002394	0.024704	0.410822	4	2237
2026-05-02T20:33:28	145	883	890	8	2233	292.930313	279.125000	8	0	0	0	0	0.002123	1158.867276	1.045464	579.425303	0.000766	0.000326	0.572855	4	2233
2026-05-02T20:33:40	146	891	896	6	2207	-35.627720	367.833333	6	0	0	0	0	-0.002636	3412.339505	1.019537	1706.156918	0.001518	0.011018	0.502287	4	2207
2026-05-02T20:33:50	147	897	900	4	1864	13.119761	466.000000	4	0	0	0	0	-0.005990	2069.582787	1.027125	1034.775118	0.001114	0.010091	0.536794	4	1864
2026-05-02T20:34:03	148	901	908	8	2146	294.866750	268.250000	8	0	0	0	0	0.002281	841.871534	1.070760	420.927341	0.003061	0.041217	0.512880	4	2146
2026-05-02T20:34:17	149	909	915	7	2377	208.912046	339.571429	7	0	0	0	0	-0.000404	1661.756480	1.103704	830.866799	0.002109	0.007130	0.470735	4	2377
2026-05-02T20:34:31	150	916	923	8	2116	17.484015	264.500000	8	0	0	0	0	-0.010920	2511.543572	1.110853	1255.749771	0.001790	0.017833	0.644398	4	2116
2026-05-02T20:34:43	151	924	930	7	2108	-140.274062	301.142857	7	0	0	0	0	-0.005150	4133.418159	1.127460	2066.692664	0.000531	0.000000	0.546673	4	2108
2026-05-02T20:34:57	152	931	938	8	2416	266.877244	302.000000	8	0	0	0	0	-0.000816	964.569914	1.169576	482.272440	0.001855	0.016825	0.582325	4	2416
2026-05-02T20:35:11	153	939	945	7	2297	264.946826	328.142857	7	0	0	0	0	-0.000596	1602.014118	1.179753	800.994664	0.000434	0.000000	0.387895	4	2297
2026-05-02T20:35:20	154	946	950	5	1582	-92.483097	316.400000	5	0	0	0	0	-0.013535	4181.588867	1.155205	2090.769326	0.000895	0.000000	0.655427	4	1582
2026-05-02T20:35:33	155	951	958	8	2068	271.424566	258.500000	6	2	0	0	0	-0.004951	692.757117	1.221027	346.361399	0.001535	0.003906	0.551638	4	2068
2026-05-02T20:35:46	156	959	965	7	2287	263.250407	326.714286	7	0	0	0	0	-0.001620	1339.159982	1.174128	669.566626	0.002604	0.025801	0.467179	4	2287
2026-05-02T20:35:58	157	966	971	6	2184	-35.927158	364.000000	6	0	0	0	0	-0.002177	3344.122647	1.188253	1672.047268	0.001849	0.015823	0.660105	4	2184
