timestamp	episode	reward	steps	end_reason	TOTAL_EGO_CRASHES	TOTAL_COLLISION_EVENTS	TOTAL_EGO_COLLISIONS	TOTAL_EGO_TELEPORTS	TOTAL_EGO_EMERGENCY_STOPS
2026-04-25T23:05:11	150	118.919173	245	arrived	1	545	1	0	0
2026-04-25T23:05:13	151	132.269979	183	arrived	1	545	1	0	0
2026-04-25T23:05:17	152	124.651580	363	arrived	1	551	1	0	0
2026-04-25T23:05:21	153	170.950900	379	arrived	1	558	1	0	0
2026-04-25T23:05:23	154	220.489580	214	arrived	1	561	1	0	0
2026-04-25T23:05:24	155	-59.752190	111	arrived	1	561	1	0	0
2026-04-25T23:05:26	156	174.969868	259	arrived	1	565	1	0	0
2026-04-25T23:05:29	157	-272.394035	223	arrived	1	567	1	0	0
2026-04-25T23:05:32	158	-527.988680	338	arrived	1	571	1	0	0
2026-04-25T23:05:34	159	92.264160	181	arrived	1	571	1	0	0
2026-04-25T23:05:37	160	-61.342690	348	arrived	1	575	1	0	0
2026-04-25T23:05:40	161	-19.059807	314	arrived	1	579	1	0	0
2026-04-25T23:05:42	162	138.637000	155	arrived	1	579	1	0	0
2026-04-25T23:05:44	163	-145.014570	297	arrived	1	582	1	0	0
2026-04-25T23:05:47	164	83.872100	221	arrived	1	585	1	0	0
2026-04-25T23:05:49	165	181.264711	233	arrived	1	588	1	0	0
2026-04-25T23:05:51	166	92.135014	226	arrived	1	590	1	0	0
2026-04-25T23:05:55	167	-133.668884	430	arrived	1	593	1	0	0
2026-04-25T23:05:58	168	185.904978	326	arrived	1	599	1	0	0
2026-04-25T23:06:02	169	-81.315041	433	arrived	1	603	1	0	0
2026-04-25T23:06:06	170	-334.539178	508	arrived	1	617	1	0	0
2026-04-25T23:06:08	171	96.674860	84	arrived	1	623	1	0	0
2026-04-25T23:06:09	172	51.101426	124	arrived	1	623	1	0	0
2026-04-25T23:06:12	173	123.378514	202	arrived	1	625	1	0	0
2026-04-25T23:06:16	174	-140.100555	439	arrived	1	630	1	0	0
2026-04-25T23:06:19	175	106.372160	400	arrived	1	635	1	0	0
2026-04-25T23:06:22	176	-61.040100	328	arrived	1	639	1	0	0
2026-04-25T23:06:25	177	31.100900	347	arrived	1	647	1	0	0
