timestamp	episode	reward	steps	end_reason	TOTAL_EGO_CRASHES	TOTAL_COLLISION_EVENTS	TOTAL_EGO_COLLISIONS	TOTAL_EGO_TELEPORTS	TOTAL_EGO_EMERGENCY_STOPS
2026-04-22T18:18:35	0	-773.112928	500	timeout	0	5	0	0	0
2026-04-22T18:18:37	1	-900.371789	500	timeout	0	8	0	0	0
2026-04-22T18:18:39	2	-466.989309	480	ego_crash	1	13	1	1	0
2026-04-22T18:18:42	3	-839.073208	500	timeout	1	17	1	1	0
2026-04-22T18:18:44	4	-1050.295321	500	timeout	1	21	1	1	0
2026-04-22T18:18:47	5	-750.245454	500	timeout	1	24	1	1	0
