timestamp	episode	reward	steps	end_reason	TOTAL_EGO_CRASHES	TOTAL_COLLISION_EVENTS	TOTAL_EGO_COLLISIONS	TOTAL_EGO_TELEPORTS	TOTAL_EGO_EMERGENCY_STOPS
2026-04-22T18:08:28	51	96.391060	220	arrived	1	242	1	0	0
2026-04-22T18:08:30	52	80.019120	183	arrived	1	245	1	0	0
2026-04-22T18:08:33	53	-97.423815	377	arrived	1	254	1	0	0
2026-04-22T18:08:35	54	38.039840	112	arrived	1	254	1	0	0
2026-04-22T18:08:39	55	-195.523100	418	arrived	1	258	1	0	0
2026-04-22T18:08:41	56	116.555147	210	arrived	1	261	1	0	0
2026-04-22T18:08:42	57	36.947640	116	arrived	1	261	1	0	0
2026-04-22T18:08:43	58	47.137650	84	arrived	1	267	1	0	0
2026-04-22T18:08:46	59	-600.747027	331	arrived	1	269	1	0	0
2026-04-22T18:08:52	60	-1086.769941	554	arrived	1	274	1	0	0
2026-04-22T18:08:53	61	35.853180	167	arrived	1	274	1	0	0
2026-04-22T18:08:55	62	115.303060	228	arrived	1	276	1	0	0
2026-04-22T18:09:01	63	139.994240	528	arrived	1	288	1	0	0
2026-04-22T18:09:03	64	-18.032400	234	arrived	1	293	1	0	0
2026-04-22T18:09:07	65	64.546429	439	arrived	1	303	1	0	0
2026-04-22T18:09:11	66	-340.497640	533	arrived	1	309	1	0	0
2026-04-22T18:09:18	67	-692.041420	676	arrived	1	314	1	0	0
2026-04-22T18:09:19	68	141.212240	214	arrived	1	318	1	0	0
2026-04-22T18:09:22	69	96.147587	268	arrived	1	322	1	0	0
2026-04-22T18:09:23	70	92.983984	180	arrived	1	322	1	0	0
2026-04-22T18:09:25	71	81.021680	86	arrived	1	322	1	0	0
2026-04-22T18:09:28	72	140.417600	232	arrived	1	324	1	0	0
2026-04-22T18:09:32	73	-587.213925	343	arrived	1	328	1	0	0
2026-04-22T18:09:35	74	0.586065	433	arrived	1	336	1	0	0
2026-04-22T18:09:36	75	87.587640	87	arrived	1	336	1	0	0
2026-04-22T18:09:43	76	-7.138744	508	arrived	1	344	1	0	0
2026-04-22T18:09:45	77	104.984520	224	arrived	1	346	1	0	0
2026-04-22T18:09:46	78	70.316140	78	arrived	1	350	1	0	0
2026-04-22T18:09:47	79	20.438060	100	arrived	1	350	1	0	0
2026-04-22T18:09:49	80	75.063912	186	arrived	1	353	1	0	0
2026-04-22T18:09:51	81	100.853720	189	arrived	1	356	1	0	0
2026-04-22T18:09:56	82	84.152184	327	arrived	1	358	1	0	0
2026-04-22T18:09:57	83	85.675300	80	arrived	1	362	1	0	0
2026-04-22T18:09:59	84	146.616200	289	arrived	1	365	1	0	0
2026-04-22T18:10:01	85	101.921660	189	arrived	1	367	1	0	0
2026-04-22T18:10:03	86	118.149286	262	arrived	1	371	1	0	0
2026-04-22T18:10:07	87	192.712330	437	arrived	1	377	1	0	0
2026-04-22T18:10:09	88	91.934460	84	arrived	1	377	1	0	0
2026-04-22T18:10:11	89	170.939634	153	arrived	1	377	1	0	0
2026-04-22T18:10:13	90	89.156980	189	arrived	1	381	1	0	0
2026-04-22T18:10:15	91	154.995249	213	arrived	1	383	1	0	0
2026-04-22T18:10:16	92	79.686780	95	arrived	1	383	1	0	0
2026-04-22T18:10:18	93	125.409850	210	arrived	1	385	1	0	0
2026-04-22T18:10:20	94	56.985870	298	arrived	1	389	1	0	0
2026-04-22T18:10:23	95	109.632300	181	arrived	1	391	1	0	0
2026-04-22T18:10:25	96	175.324380	251	arrived	1	394	1	0	0
2026-04-22T18:10:27	97	144.666840	232	arrived	1	396	1	0	0
2026-04-22T18:10:29	98	172.647247	168	arrived	1	396	1	0	0
2026-04-22T18:10:31	99	104.071090	297	arrived	1	402	1	0	0
2026-04-22T18:10:37	100	195.109218	440	arrived	1	407	1	0	0
2026-04-22T18:10:40	101	179.192280	435	arrived	1	411	1	0	0
2026-04-22T18:10:42	102	178.512133	162	arrived	1	411	1	0	0
2026-04-22T18:10:43	103	174.229620	174	arrived	1	411	1	0	0
2026-04-22T18:10:46	104	-226.569100	336	arrived	1	413	1	0	0
2026-04-22T18:10:48	105	11.786240	93	arrived	1	413	1	0	0
2026-04-22T18:10:51	106	44.979900	305	arrived	1	418	1	0	0
2026-04-22T18:10:53	107	90.922787	83	arrived	1	418	1	0	0
2026-04-22T18:10:55	108	85.495210	299	arrived	1	426	1	0	0
2026-04-22T18:10:57	109	161.216353	205	arrived	1	430	1	0	0
2026-04-22T18:10:59	110	147.681200	234	arrived	1	432	1	0	0
2026-04-22T18:11:06	111	-375.190565	608	arrived	1	440	1	0	0
2026-04-22T18:11:08	112	162.136620	231	arrived	1	442	1	0	0
2026-04-22T18:11:10	113	130.784853	249	arrived	1	447	1	0	0
2026-04-22T18:11:13	114	63.457527	433	arrived	1	453	1	0	0
2026-04-22T18:11:16	115	181.447720	248	arrived	1	458	1	0	0
2026-04-22T18:11:18	116	159.451920	232	arrived	1	461	1	0	0
2026-04-22T18:11:20	117	58.261120	184	arrived	1	463	1	0	0
2026-04-22T18:11:22	118	179.779680	251	arrived	1	469	1	0	0
2026-04-22T18:11:24	119	77.998700	92	arrived	1	469	1	0	0
2026-04-22T18:11:26	120	-32.845851	248	arrived	1	471	1	0	0
2026-04-22T18:11:27	121	85.637860	81	arrived	1	471	1	0	0
2026-04-22T18:11:33	122	117.984260	550	arrived	1	481	1	0	0
2026-04-22T18:11:35	123	139.770680	232	arrived	1	485	1	0	0
2026-04-22T18:11:37	124	172.907640	230	arrived	1	487	1	0	0
2026-04-22T18:11:39	125	86.012000	291	arrived	1	489	1	0	0
2026-04-22T18:11:41	126	-50.482140	94	arrived	1	489	1	0	0
2026-04-22T18:11:43	127	80.530200	105	arrived	1	489	1	0	0
2026-04-22T18:11:45	128	182.725880	158	arrived	1	489	1	0	0
2026-04-22T18:11:47	129	95.455900	227	arrived	1	493	1	0	0
2026-04-22T18:11:49	130	105.994620	151	arrived	1	493	1	0	0
2026-04-22T18:11:50	131	97.366800	83	arrived	1	493	1	0	0
2026-04-22T18:11:52	132	173.536240	269	arrived	1	497	1	0	0
2026-04-22T18:11:54	133	27.086760	96	arrived	1	497	1	0	0
2026-04-22T18:11:59	134	198.636560	435	arrived	1	501	1	0	0
2026-04-22T18:12:01	135	131.589622	356	arrived	1	505	1	0	0
2026-04-22T18:12:03	136	106.777219	159	arrived	1	505	1	0	0
2026-04-22T18:12:05	137	108.134120	158	arrived	1	509	1	0	0
2026-04-22T18:12:06	138	75.188480	86	arrived	1	515	1	0	0
2026-04-22T18:12:08	139	40.316060	184	arrived	1	517	1	0	0
2026-04-22T18:12:10	140	113.627206	156	arrived	1	517	1	0	0
2026-04-22T18:12:14	141	-216.108173	434	arrived	1	519	1	0	0
2026-04-22T18:12:17	142	127.919409	304	arrived	1	521	1	0	0
2026-04-22T18:12:19	143	127.890497	168	arrived	1	521	1	0	0
2026-04-22T18:12:20	144	104.544220	182	arrived	1	521	1	0	0
2026-04-22T18:12:26	145	93.393200	530	arrived	1	527	1	0	0
2026-04-22T18:12:30	146	154.199000	380	arrived	1	533	1	0	0
2026-04-22T18:12:32	147	126.666757	274	arrived	1	537	1	0	0
2026-04-22T18:12:35	148	159.424882	329	arrived	1	544	1	0	0
2026-04-22T18:12:37	149	164.153480	239	arrived	1	546	1	0	0
2026-04-22T18:12:42	150	110.737955	447	arrived	1	548	1	0	0
2026-04-22T18:12:44	151	146.035300	265	arrived	1	552	1	0	0
2026-04-22T18:12:46	152	54.985320	101	arrived	1	552	1	0	0
2026-04-22T18:12:49	153	153.377140	234	arrived	1	554	1	0	0
2026-04-22T18:12:50	154	30.089240	95	arrived	1	554	1	0	0
2026-04-22T18:12:53	155	142.501500	305	arrived	1	556	1	0	0
2026-04-22T18:12:56	156	132.046320	298	arrived	1	559	1	0	0
2026-04-22T18:12:58	157	157.437813	208	arrived	1	564	1	0	0
2026-04-22T18:13:01	158	114.932712	300	arrived	1	566	1	0	0
2026-04-22T18:13:04	159	135.986840	249	arrived	1	572	1	0	0
2026-04-22T18:13:06	160	151.140720	336	arrived	1	574	1	0	0
2026-04-22T18:13:09	161	147.806500	238	arrived	1	576	1	0	0
2026-04-22T18:13:10	162	83.502100	92	arrived	1	576	1	0	0
2026-04-22T18:13:12	163	84.126780	99	arrived	1	576	1	0	0
2026-04-22T18:13:14	164	137.375080	162	arrived	1	576	1	0	0
2026-04-22T18:13:19	165	199.327832	539	arrived	1	586	1	0	0
2026-04-22T18:13:20	166	9.987280	97	arrived	1	586	1	0	0
2026-04-22T18:13:24	167	181.226786	436	arrived	1	589	1	0	0
2026-04-22T18:13:29	168	166.365965	445	arrived	1	593	1	0	0
2026-04-22T18:13:31	169	133.749590	280	arrived	1	596	1	0	0
2026-04-22T18:13:34	170	152.387120	233	arrived	1	599	1	0	0
2026-04-22T18:13:35	171	44.210240	90	arrived	1	599	1	0	0
2026-04-22T18:13:40	172	-25.100700	415	arrived	1	603	1	0	0
2026-04-22T18:13:42	173	153.737260	258	arrived	1	605	1	0	0
2026-04-22T18:13:44	174	58.927600	190	arrived	1	607	1	0	0
2026-04-22T18:13:47	175	62.975060	297	arrived	1	612	1	0	0
2026-04-22T18:13:52	176	-871.992160	525	arrived	1	617	1	0	0
2026-04-22T18:13:57	177	-237.476105	525	arrived	1	624	1	0	0
2026-04-22T18:13:59	178	97.517667	348	arrived	1	628	1	0	0
2026-04-22T18:14:05	179	-80.145387	522	arrived	1	635	1	0	0
2026-04-22T18:14:08	180	180.997773	171	arrived	1	635	1	0	0
2026-04-22T18:14:10	181	182.979540	218	arrived	1	637	1	0	0
2026-04-22T18:14:12	182	144.621960	280	arrived	1	641	1	0	0
2026-04-22T18:14:14	183	119.407670	266	arrived	1	648	1	0	0
2026-04-22T18:14:16	184	89.838280	87	arrived	1	648	1	0	0
2026-04-22T18:14:18	185	61.906780	109	arrived	1	650	1	0	0
2026-04-22T18:14:24	186	189.298960	561	arrived	1	654	1	0	0
2026-04-22T18:14:25	187	30.928300	141	arrived	1	656	1	0	0
2026-04-22T18:14:27	188	161.168120	204	arrived	1	658	1	0	0
2026-04-22T18:14:29	189	76.478880	152	arrived	1	658	1	0	0
2026-04-22T18:14:31	190	60.224158	232	arrived	1	661	1	0	0
2026-04-22T18:14:33	191	36.421540	98	arrived	1	661	1	0	0
2026-04-22T18:14:38	192	158.810650	519	arrived	1	668	1	0	0
2026-04-22T18:14:40	193	71.276100	134	arrived	1	668	1	0	0
2026-04-22T18:14:41	194	65.360380	163	arrived	1	670	1	0	0
2026-04-22T18:14:43	195	11.709640	84	arrived	1	670	1	0	0
2026-04-22T18:14:46	196	148.931972	323	arrived	1	676	1	0	0
2026-04-22T18:14:50	197	89.675209	231	arrived	1	678	1	0	0
2026-04-22T18:14:52	198	157.350513	224	arrived	1	680	1	0	0
2026-04-22T18:14:54	199	155.788220	262	arrived	1	684	1	0	0
2026-04-22T18:14:56	200	137.453388	281	arrived	1	687	1	0	0
2026-04-22T18:15:01	201	166.238372	515	arrived	1	693	1	0	0
2026-04-22T18:15:03	202	77.059960	101	arrived	1	693	1	0	0
2026-04-22T18:15:08	203	-460.629612	548	arrived	1	697	1	0	0
2026-04-22T18:15:11	204	126.970540	290	arrived	1	700	1	0	0
2026-04-22T18:15:13	205	151.588420	250	arrived	1	703	1	0	0
2026-04-22T18:15:15	206	86.740900	232	arrived	1	705	1	0	0
2026-04-22T18:15:17	207	60.824680	108	arrived	1	705	1	0	0
2026-04-22T18:15:20	208	146.718780	234	arrived	1	707	1	0	0
2026-04-22T18:15:22	209	150.746607	209	arrived	1	709	1	0	0
2026-04-22T18:15:24	210	163.971080	218	arrived	1	713	1	0	0
2026-04-22T18:15:26	211	192.605820	175	arrived	1	713	1	0	0
2026-04-22T18:15:28	212	141.705131	204	arrived	1	716	1	0	0
2026-04-22T18:15:32	213	154.921500	436	arrived	1	720	1	0	0
2026-04-22T18:15:36	214	-129.245700	344	arrived	1	723	1	0	0
2026-04-22T18:15:38	215	156.463340	301	arrived	1	727	1	0	0
2026-04-22T18:15:42	216	75.021893	431	arrived	1	729	1	0	0
2026-04-22T18:15:49	217	140.682459	518	arrived	1	736	1	0	0
2026-04-22T18:15:51	218	56.874890	294	arrived	1	744	1	0	0
2026-04-22T18:15:53	219	63.434060	185	arrived	1	746	1	0	0
2026-04-22T18:15:55	220	145.571300	264	arrived	1	750	1	0	0
2026-04-22T18:15:59	221	144.928960	357	arrived	1	755	1	0	0
2026-04-22T18:16:02	222	110.299160	215	arrived	1	759	1	0	0
2026-04-22T18:16:04	223	153.051469	212	arrived	1	761	1	0	0
2026-04-22T18:16:06	224	120.391880	266	arrived	1	765	1	0	0
2026-04-22T18:16:09	225	-131.279480	288	arrived	1	769	1	0	0
2026-04-22T18:16:11	226	147.119225	205	arrived	1	771	1	0	0
2026-04-22T18:16:15	227	61.249160	296	arrived	1	775	1	0	0
2026-04-22T18:16:17	228	127.966641	248	arrived	1	778	1	0	0
2026-04-22T18:16:18	229	91.782120	81	arrived	1	778	1	0	0
2026-04-22T18:16:22	230	200.713535	515	arrived	1	786	1	0	0
2026-04-22T18:16:25	231	134.433157	198	arrived	1	789	1	0	0
2026-04-22T18:16:27	232	123.345622	189	arrived	1	792	1	0	0
2026-04-22T18:16:29	233	156.039480	252	arrived	1	794	1	0	0
2026-04-22T18:16:33	234	131.390860	383	arrived	1	796	1	0	0
2026-04-22T18:16:35	235	156.847000	203	arrived	1	800	1	0	0
2026-04-22T18:16:38	236	170.407620	247	arrived	1	804	1	0	0
2026-04-22T18:16:41	237	112.103173	336	arrived	1	809	1	0	0
2026-04-22T18:16:43	238	81.525080	86	arrived	1	809	1	0	0
2026-04-22T18:16:44	239	53.876373	96	arrived	1	809	1	0	0
2026-04-22T18:16:46	240	142.372087	209	arrived	1	811	1	0	0
2026-04-22T18:16:48	241	193.438213	156	arrived	1	811	1	0	0
2026-04-22T18:16:52	242	128.780990	343	arrived	1	815	1	0	0
2026-04-22T18:16:54	243	70.297440	113	arrived	1	815	1	0	0
2026-04-22T18:16:55	244	89.195720	116	arrived	1	815	1	0	0
2026-04-22T18:16:57	245	173.061420	211	arrived	1	818	1	0	0
2026-04-22T18:16:59	246	171.575980	174	arrived	1	818	1	0	0
2026-04-22T18:17:01	247	148.394920	248	arrived	1	821	1	0	0
2026-04-22T18:17:03	248	83.328000	99	arrived	1	830	1	0	0
2026-04-22T18:17:06	249	132.291440	263	arrived	1	832	1	0	0
2026-04-22T18:17:08	250	183.806653	176	arrived	1	832	1	0	0
2026-04-22T18:17:10	251	160.678060	203	arrived	1	835	1	0	0
2026-04-22T18:17:12	252	32.487260	166	arrived	1	835	1	0	0
2026-04-22T18:17:14	253	80.316180	296	arrived	1	838	1	0	0
2026-04-22T18:17:16	254	90.952740	78	arrived	1	838	1	0	0
2026-04-22T18:17:19	255	130.964640	215	arrived	1	840	1	0	0
2026-04-22T18:17:22	256	166.399610	265	arrived	1	846	1	0	0
2026-04-22T18:17:25	257	93.660100	358	arrived	1	852	1	0	0
2026-04-22T18:17:26	258	37.134093	100	arrived	1	852	1	0	0
2026-04-22T18:17:28	259	-0.331240	251	arrived	1	854	1	0	0
2026-04-22T18:17:31	260	127.090980	304	arrived	1	856	1	0	0
2026-04-22T18:17:34	261	135.214193	215	arrived	1	858	1	0	0
2026-04-22T18:17:37	262	152.082260	271	arrived	1	861	1	0	0
2026-04-22T18:17:40	263	123.544040	296	arrived	1	863	1	0	0
2026-04-22T18:17:43	264	-107.850084	353	arrived	1	865	1	0	0
2026-04-22T18:17:45	265	137.107058	229	arrived	1	867	1	0	0
2026-04-22T18:17:48	266	142.827080	189	arrived	1	869	1	0	0
2026-04-22T18:17:50	267	169.501760	190	arrived	1	871	1	0	0
2026-04-22T18:17:53	268	-505.975757	287	arrived	1	873	1	0	0
2026-04-22T18:17:56	269	-33.664899	417	arrived	1	880	1	0	0
2026-04-22T18:17:57	270	181.302993	176	arrived	1	880	1	0	0
2026-04-22T18:18:01	271	52.420587	430	arrived	1	884	1	0	0
2026-04-22T18:18:05	272	137.217100	284	arrived	1	888	1	0	0
2026-04-22T18:18:07	273	104.371040	174	arrived	1	890	1	0	0
2026-04-22T18:18:09	274	149.969653	263	arrived	1	897	1	0	0
2026-04-22T18:18:11	275	190.337110	179	arrived	1	897	1	0	0
2026-04-22T18:18:13	276	70.428542	257	arrived	1	901	1	0	0
2026-04-22T18:18:15	277	147.514487	158	arrived	1	901	1	0	0
2026-04-22T18:18:17	278	115.878680	184	arrived	1	903	1	0	0
2026-04-22T18:18:23	279	-378.862691	514	arrived	1	911	1	0	0
2026-04-22T18:18:25	280	150.684380	218	arrived	1	913	1	0	0
2026-04-22T18:18:26	281	90.389320	105	arrived	1	923	1	0	0
2026-04-22T18:18:28	282	51.538673	94	arrived	1	923	1	0	0
2026-04-22T18:18:30	283	148.567240	221	arrived	1	927	1	0	0
2026-04-22T18:18:31	284	52.190620	105	arrived	1	927	1	0	0
2026-04-22T18:18:34	285	160.441720	223	arrived	1	929	1	0	0
2026-04-22T18:18:36	286	76.077000	97	arrived	1	941	1	0	0
2026-04-22T18:18:38	287	125.987160	200	arrived	1	945	1	0	0
2026-04-22T18:18:40	288	151.307100	244	arrived	1	947	1	0	0
2026-04-22T18:18:42	289	150.761280	218	arrived	1	949	1	0	0
2026-04-22T18:18:43	290	89.262960	87	arrived	1	949	1	0	0
2026-04-22T18:18:46	291	161.088880	282	arrived	1	951	1	0	0
2026-04-22T18:18:50	292	135.048660	269	arrived	1	953	1	0	0
2026-04-22T18:18:52	293	46.948880	169	arrived	1	953	1	0	0
2026-04-22T18:18:57	294	60.334220	604	arrived	1	963	1	0	0
2026-04-22T18:19:00	295	172.632578	436	arrived	1	968	1	0	0
2026-04-22T18:19:04	296	136.930027	296	arrived	1	970	1	0	0
2026-04-22T18:19:06	297	46.169360	103	arrived	1	970	1	0	0
2026-04-22T18:19:07	298	90.611480	84	arrived	1	970	1	0	0
2026-04-22T18:19:10	299	132.489160	283	arrived	1	974	1	0	0
2026-04-22T18:19:11	300	52.222027	103	arrived	1	974	1	0	0
2026-04-22T18:19:13	301	149.571040	216	arrived	1	978	1	0	0
2026-04-22T18:19:15	302	35.744180	97	arrived	1	978	1	0	0
2026-04-22T18:19:19	303	146.320180	228	arrived	1	980	1	0	0
2026-04-22T18:19:20	304	49.443940	160	arrived	1	980	1	0	0
2026-04-22T18:19:22	305	182.301020	212	arrived	1	982	1	0	0
2026-04-22T18:19:24	306	166.573560	224	arrived	1	984	1	0	0
2026-04-22T18:19:26	307	45.718720	113	arrived	1	984	1	0	0
2026-04-22T18:19:30	308	184.211275	437	arrived	1	991	1	0	0
2026-04-22T18:19:32	309	86.430600	97	arrived	1	1001	1	0	0
2026-04-22T18:19:34	310	181.632975	171	arrived	1	1001	1	0	0
2026-04-22T18:19:37	311	-650.283100	456	arrived	1	1006	1	0	0
2026-04-22T18:19:39	312	168.181820	217	arrived	1	1009	1	0	0
2026-04-22T18:19:43	313	159.818207	315	arrived	1	1014	1	0	0
2026-04-22T18:19:46	314	-174.029100	255	arrived	1	1017	1	0	0
2026-04-22T18:19:48	315	143.462100	202	arrived	1	1022	1	0	0
2026-04-22T18:19:53	316	-453.887037	529	arrived	1	1029	1	0	0
2026-04-22T18:19:54	317	124.599437	154	arrived	1	1029	1	0	0
2026-04-22T18:19:57	318	172.151300	237	arrived	1	1034	1	0	0
2026-04-22T18:19:58	319	33.463950	89	arrived	1	1034	1	0	0
2026-04-22T18:20:04	320	204.454730	521	arrived	1	1042	1	0	0
2026-04-22T18:20:06	321	133.010093	238	arrived	1	1046	1	0	0
2026-04-22T18:20:09	322	39.276900	322	arrived	1	1049	1	0	0
2026-04-22T18:20:11	323	167.157220	223	arrived	1	1051	1	0	0
2026-04-22T18:20:14	324	81.779900	300	arrived	1	1053	1	0	0
2026-04-22T18:20:17	325	55.744880	301	arrived	1	1057	1	0	0
2026-04-22T18:20:19	326	110.644200	180	arrived	1	1059	1	0	0
2026-04-22T18:20:21	327	155.243651	208	arrived	1	1061	1	0	0
2026-04-22T18:20:23	328	155.413860	201	arrived	1	1063	1	0	0
2026-04-22T18:20:26	329	172.357963	229	arrived	1	1067	1	0	0
2026-04-22T18:20:28	330	84.187327	304	arrived	1	1069	1	0	0
2026-04-22T18:20:32	331	176.443092	438	arrived	1	1080	1	0	0
2026-04-22T18:20:34	332	47.755820	168	arrived	1	1080	1	0	0
2026-04-22T18:20:35	333	183.950167	170	arrived	1	1080	1	0	0
2026-04-22T18:20:40	334	4.735101	367	arrived	1	1086	1	0	0
2026-04-22T18:20:42	335	138.039340	323	arrived	1	1088	1	0	0
2026-04-22T18:20:44	336	57.747600	143	arrived	1	1088	1	0	0
2026-04-22T18:20:46	337	163.814293	235	arrived	1	1090	1	0	0
2026-04-22T18:20:50	338	158.604003	443	arrived	1	1097	1	0	0
2026-04-22T18:20:54	339	2.876900	348	arrived	1	1101	1	0	0
2026-04-22T18:20:56	340	186.250971	172	arrived	1	1101	1	0	0
2026-04-22T18:20:58	341	47.259360	104	arrived	1	1101	1	0	0
2026-04-22T18:21:00	342	170.552280	237	arrived	1	1104	1	0	0
2026-04-22T18:21:02	343	133.467440	222	arrived	1	1107	1	0	0
2026-04-22T18:21:03	344	25.954400	107	arrived	1	1107	1	0	0
2026-04-22T18:21:06	345	143.505380	195	arrived	1	1110	1	0	0
2026-04-22T18:21:08	346	186.636180	164	arrived	1	1110	1	0	0
2026-04-22T18:21:12	347	-8.522452	527	arrived	1	1117	1	0	0
2026-04-22T18:21:13	348	36.410107	104	arrived	1	1117	1	0	0
2026-04-22T18:21:15	349	62.476580	108	arrived	1	1117	1	0	0
2026-04-22T18:21:23	350	30.036459	678	arrived	1	1125	1	0	0
2026-04-22T18:21:25	351	134.504900	209	arrived	1	1127	1	0	0
2026-04-22T18:21:26	352	50.101407	99	arrived	1	1127	1	0	0
2026-04-22T18:21:31	353	187.264960	536	arrived	1	1135	1	0	0
2026-04-22T18:21:33	354	54.195240	166	arrived	1	1135	1	0	0
2026-04-22T18:21:36	355	178.461940	229	arrived	1	1137	1	0	0
2026-04-22T18:21:38	356	69.505900	169	arrived	1	1137	1	0	0
2026-04-22T18:21:39	357	89.527640	84	arrived	1	1143	1	0	0
2026-04-22T18:21:41	358	179.703200	164	arrived	1	1143	1	0	0
2026-04-22T18:21:43	359	161.467960	212	arrived	1	1147	1	0	0
2026-04-22T18:21:46	360	163.812430	364	arrived	1	1151	1	0	0
2026-04-22T18:21:50	361	159.552160	235	arrived	1	1153	1	0	0
2026-04-22T18:21:52	362	88.042360	177	arrived	1	1153	1	0	0
2026-04-22T18:21:54	363	106.030820	300	arrived	1	1155	1	0	0
2026-04-22T18:21:58	364	170.848480	439	arrived	1	1164	1	0	0
2026-04-22T18:22:00	365	185.675400	236	arrived	1	1167	1	0	0
2026-04-22T18:22:03	366	204.840846	174	arrived	1	1167	1	0	0
2026-04-22T18:22:05	367	127.753160	198	arrived	1	1172	1	0	0
2026-04-22T18:22:07	368	68.674300	106	arrived	1	1172	1	0	0
2026-04-22T18:22:09	369	195.553193	361	arrived	1	1178	1	0	0
2026-04-22T18:22:14	370	202.959140	520	arrived	1	1182	1	0	0
2026-04-22T18:22:16	371	117.423360	180	arrived	1	1184	1	0	0
2026-04-22T18:22:19	372	70.447140	230	arrived	1	1186	1	0	0
2026-04-22T18:22:23	373	207.450527	519	arrived	1	1196	1	0	0
2026-04-22T18:22:26	374	187.966280	332	arrived	1	1198	1	0	0
2026-04-22T18:22:28	375	125.959260	153	arrived	1	1198	1	0	0
2026-04-22T18:22:29	376	44.803380	87	arrived	1	1198	1	0	0
2026-04-22T18:22:32	377	168.788200	232	arrived	1	1201	1	0	0
