[2026-04-25T21:22:56.917126+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=152.00, stage=laneChange.
[2026-04-25T21:22:57.178820+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:22:58.561973+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:22:58.578862+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:22:59.408794+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:23:00.748898+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:23:02.740383+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:03.366855+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:23:04.817930+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:05.468184+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:23:07.500056+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:07.513625+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:23:08.005714+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=152.00, stage=laneChange.
[2026-04-25T21:23:09.362875+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:23:09.380833+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:23:11.193202+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:11.208108+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:23:11.755370+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:23:11.961245+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:23:14.134328+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:14.239478+01:00] Warning: Vehicle 'Pertini_20_12'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=83.00, stage=move.
[2026-04-25T21:23:16.149665+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:16.169040+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:23:16.257771+01:00] Warning: Vehicle 'Pertini_20_9'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=80.00, stage=move.
[2026-04-25T21:23:18.120527+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:18.137435+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:23:18.696795+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=154.00, stage=laneChange.
[2026-04-25T21:23:18.899580+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:23:19.865563+01:00] Warning: Vehicle 'bus_9_0'; junction collision with vehicle 'Silvani_11_58', lane=':b9_16_0', gap=-1.00, time=303.00, stage=move.
[2026-04-25T21:23:21.547950+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:21.561163+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:23:21.647852+01:00] Warning: Vehicle 'Pertini_20_12'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=83.00, stage=move.
[2026-04-25T21:23:22.052111+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:23:23.595207+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:23.699029+01:00] Warning: Vehicle 'Pertini_20_12'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=82.00, stage=move.
[2026-04-25T21:23:24.203015+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=152.00, stage=laneChange.
[2026-04-25T21:23:24.440317+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:23:27.244558+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:27.955114+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:23:29.532502+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:30.205142+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:23:31.583193+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:23:33.116174+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:33.839944+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:23:34.878845+01:00] Warning: Vehicle 'bus_9_0'; junction collision with vehicle 'Silvani_11_58', lane=':b9_16_0', gap=-1.00, time=302.00, stage=move.
[2026-04-25T21:23:34.967221+01:00] Warning: Vehicle 'Prati_Capraia_30_42'; junction collision with vehicle 'Pertini_20_89', lane=':b4_3_0', gap=-1.00, time=313.00, stage=move.
[2026-04-25T21:23:35.298120+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:23:36.221662+01:00] Warning: Vehicle 'Costa_200_104'; junction collision with vehicle 'bus_140_360', lane=':a27_10_0', gap=-1.00, time=455.00, stage=move.
[2026-04-25T21:23:39.510058+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:23:39.938477+01:00] Warning: Vehicle 'Pertini_20_69'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=236.00, stage=move.
[2026-04-25T21:23:41.036775+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:23:42.186989+01:00] Warning: Vehicle 'Costa_200_104'; junction collision with vehicle 'bus_140_360', lane=':a27_10_0', gap=-1.00, time=455.00, stage=move.
[2026-04-25T21:23:44.374835+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:46.318711+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:23:46.413223+01:00] Warning: Vehicle 'Pertini_20_12'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=83.00, stage=move.
[2026-04-25T21:23:46.775203+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=154.00, stage=laneChange.
[2026-04-25T21:23:46.938551+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:23:47.811448+01:00] Warning: Vehicle 'Pertini_20_90'; junction collision with vehicle 'Prati_Capraia_30_42', lane=':b4_9_1', gap=-1.00, time=315.00, stage=move.
[2026-04-25T21:23:48.083306+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:23:48.996956+01:00] Warning: Vehicle 'Costa_200_104'; junction collision with vehicle 'bus_140_360', lane=':a27_10_0', gap=-1.00, time=454.00, stage=move.
[2026-04-25T21:23:51.979981+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:51.991061+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:23:52.412713+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=154.00, stage=laneChange.
[2026-04-25T21:23:53.770987+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:54.309888+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=155.00, stage=laneChange.
[2026-04-25T21:23:55.790636+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:23:56.638783+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:23:59.445079+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:23:59.458366+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:23:59.542074+01:00] Warning: Vehicle 'Pertini_20_14'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=86.00, stage=move.
[2026-04-25T21:23:59.875659+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=156.00, stage=laneChange.
[2026-04-25T21:24:00.018893+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:24:01.570646+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:01.581726+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:24:02.297520+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:24:02.621872+01:00] Warning: Vehicle 'Pertini_20_50'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=227.00, stage=move.
[2026-04-25T21:24:02.654770+01:00] Warning: Vehicle 'Pertini_20_64'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=231.00, stage=move.
[2026-04-25T21:24:02.722856+01:00] Warning: Vehicle 'Pertini_20_85'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=241.00, stage=move.
[2026-04-25T21:24:03.512823+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:24:05.579691+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:06.211184+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:24:07.656157+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:08.163140+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=154.00, stage=laneChange.
[2026-04-25T21:24:09.502024+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:24:09.518389+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:24:09.588256+01:00] Warning: Vehicle 'Pertini_20_12'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=83.00, stage=move.
[2026-04-25T21:24:10.921226+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:10.935335+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:24:11.737840+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:24:13.240116+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:13.251570+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:24:13.889321+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:24:15.326579+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:15.968919+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:24:17.274365+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:17.282889+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=64.00, stage=move.
[2026-04-25T21:24:17.330349+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_9', lane=':b4_3_0', gap=-1.00, time=77.00, stage=move.
[2026-04-25T21:24:17.344798+01:00] Warning: Vehicle 'Pertini_20_12'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=81.00, stage=move.
[2026-04-25T21:24:18.670377+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:18.768057+01:00] Warning: Vehicle 'Pertini_20_9'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=80.00, stage=move.
[2026-04-25T21:24:19.315425+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:24:20.851325+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:20.864661+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:24:21.316747+01:00] Warning: Vehicle 'Costa_1_17'; side collision with vehicle 'Costa_1_15', lane=':b3_0_1', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:24:21.492960+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:24:22.328439+01:00] Warning: Vehicle 'bus_9_0'; junction collision with vehicle 'Pepoli_11_3', lane=':b9_16_0', gap=-1.00, time=303.00, stage=move.
[2026-04-25T21:24:22.732867+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:24:23.567745+01:00] Warning: Vehicle 'Costa_200_104'; junction collision with vehicle 'bus_140_360', lane=':a27_10_0', gap=-1.00, time=455.00, stage=move.
[2026-04-25T21:24:25.475328+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:25.489285+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:24:27.492706+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:27.505173+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:24:27.933257+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=154.00, stage=laneChange.
[2026-04-25T21:24:28.091493+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:24:29.296925+01:00] Warning: Vehicle 'Pertini_20_85'; junction collision with vehicle 'Prati_Capraia_30_42', lane=':b4_9_1', gap=-1.00, time=318.00, stage=move.
[2026-04-25T21:24:29.318461+01:00] Warning: Vehicle 'Pertini_20_89'; junction collision with vehicle 'Prati_Capraia_30_42', lane=':b4_9_1', gap=-1.00, time=320.00, stage=move.
[2026-04-25T21:24:30.749138+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:31.181382+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=153.00, stage=laneChange.
[2026-04-25T21:24:31.371378+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:24:31.645103+01:00] Warning: Vehicle 'Prati_Capraia_30_33'; junction collision with vehicle 'Pertini_20_42', lane=':b4_3_0', gap=-1.00, time=221.00, stage=move.
[2026-04-25T21:24:31.659511+01:00] Warning: Vehicle 'Pertini_20_46'; junction collision with vehicle 'Prati_Capraia_30_33', lane=':b4_9_1', gap=-1.00, time=223.00, stage=move.
[2026-04-25T21:24:33.140619+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:24:33.585164+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=154.00, stage=laneChange.
[2026-04-25T21:24:35.020628+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:24:35.034985+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:24:35.453561+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=154.00, stage=laneChange.
[2026-04-25T21:24:35.633656+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:24:37.024583+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:37.817550+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:24:39.340292+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:24:39.351920+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=64.00, stage=move.
[2026-04-25T21:24:40.662794+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:24:40.687373+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:24:40.847518+01:00] Warning: Vehicle 'Pertini_20_12'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=83.00, stage=move.
[2026-04-25T21:24:41.812213+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:24:43.257756+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:43.348924+01:00] Warning: Vehicle 'Pertini_20_15'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=84.00, stage=move.
[2026-04-25T21:24:43.884548+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=185.00, stage=move.
[2026-04-25T21:24:45.063068+01:00] Warning: Vehicle 'bus_6_60'; junction collision with vehicle 'Pertini_73_131', lane=':b18_5_0', gap=-1.00, time=351.00, stage=move.
[2026-04-25T21:24:47.092914+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:47.753741+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=152.00, stage=laneChange.
[2026-04-25T21:24:49.103667+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:49.116846+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:24:49.705834+01:00] Warning: Vehicle 'Costa_1_15'; side collision with vehicle 'Costa_1_17', lane=':b3_2_0', gap=-1.00, time=154.00, stage=laneChange.
[2026-04-25T21:24:49.915367+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:24:52.366290+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=61.00, stage=move.
[2026-04-25T21:24:52.382480+01:00] Warning: Vehicle 'Pertini_20_2'; junction collision with vehicle 'bus_12_0', lane=':b4_9_1', gap=-1.00, time=65.00, stage=move.
[2026-04-25T21:24:52.456946+01:00] Warning: Vehicle 'Pertini_20_12'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=83.00, stage=move.
[2026-04-25T21:24:53.760484+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:54.380564+01:00] Warning: Vehicle 'Turati_10_1'; junction collision with vehicle 'bus_140_120', lane=':a27_10_0', gap=-1.00, time=184.00, stage=move.
[2026-04-25T21:24:55.831858+01:00] Warning: Vehicle 'bus_12_0'; junction collision with vehicle 'Pertini_20_1', lane=':b4_3_0', gap=-1.00, time=62.00, stage=move.
[2026-04-25T21:24:55.936177+01:00] Warning: Vehicle 'Pertini_20_14'; junction collision with vehicle 'Prati_Capraia_30_6', lane=':b4_9_1', gap=-1.00, time=86.00, stage=move.
